Address line 1,Address line 2,Full Address,Latitude,Longitude,Number_of_Parks_Nearby,Distance_to_Nearest_Parks_miles,Number_of_Malls_Nearby,Distance_to_Nearest_Malls_miles,Number_of_Metros_Nearby,Distance_to_Nearest_Metros_miles,Number_of_Clubs_Nearby,Distance_to_Nearest_Clubs_miles,Number_of_Restaurants_Nearby,Distance_to_Nearest_Restaurants_miles,Number_of_Schools_Nearby,Distance_to_Nearest_Schools_miles,Number_of_Colleges_Nearby,Distance_to_Nearest_Colleges_miles,Number_of_Universities_Nearby,Distance_to_Nearest_Universities_miles,Number_of_Buses_Nearby,Distance_to_Nearest_Buses_miles,Number_of_Trains_Nearby,Distance_to_Nearest_Trains_miles,Number_of_Airports_Nearby,Distance_to_Nearest_Airports_miles,Number_of_Museums_Nearby,Distance_to_Nearest_Museums_miles,Number_of_Libraries_Nearby,Distance_to_Nearest_Libraries_miles,Number_of_Grocery_stores_Nearby,Distance_to_Nearest_Grocery_stores_miles,borough
732 W End Ave Apt 13,"New York, NY 10025","732 W End Ave Apt 13 New York, NY 10025 ",40.7948655,-73.9730966,17,0.4168488591543784,1,1.896041666761104,74,0.0665959506787301,7,1.5991270397726802,1548,0.0519896878338871,189,0.1717048678639656,7,1.258555668889397,5,1.5428545165139729,1214,0.016320052549337,80,0.0665959506787301,0,inf,18,0.9119649033641022,23,0.2984495224714617,129,0.1164332477975963,Not Found
15 W 84th St Apt 1D,"New York, NY 10024","15 W 84th St Apt 1D New York, NY 10024 ",40.7845842,-73.9713866,13,0.3781361153743217,2,1.2676929854032404,93,0.1212679843297222,11,1.2476992325085643,2044,0.088600738976206,186,0.1243555179041442,10,1.2603558103604315,10,0.9629731937289376,1396,0.0702269390490408,99,0.1212679843297222,0,inf,23,0.2227755853190862,22,0.8064910189225202,165,0.2909552701158344,Not Found
94-11 65th Rd Unit 7A,"Rego Park, NY 11374","94-11 65th Rd Unit 7A Rego Park, NY 11374 ",40.726416,-73.8597771,13,1.5477616666903498,2,2.497366285975428,37,0.2688611307945839,11,1.3881870419190492,827,0.0360858806873517,54,0.4886364456156281,1,1.6967603806019769,0,inf,1466,0.1589791672102464,42,0.2688611307945839,0,inf,1,2.353481689663134,3,1.4539973511022228,129,0.237292162507718,Not Found
12-08 31st Dr,"Astoria, NY 11106","12-08 31st Dr Astoria, NY 11106 ",40.7675283,-73.9340032,15,1.417147685573284,2,2.562245262925939,92,0.5940584481563118,23,1.036744041753362,2194,0.0845483067719072,161,0.6225617735559041,7,1.5782867027448306,7,1.113553566607416,1584,0.0676312220397526,97,0.5940584481563118,1,3.0260308572700723,18,0.9416237700918356,18,0.4899483852595714,192,0.2138436117535037,Not Found
308 W 30th St Apt 8A,"New York, NY 10001","308 W 30th St Apt 8A New York, NY 10001 ",40.7497848,-73.9961303,21,0.296561638140495,3,0.5683519021935683,127,0.2175438397443748,35,0.3517415932119784,3167,0.0324481295220057,157,0.2025602293096653,14,0.5122325589887232,23,0.0571012839308831,1563,0.0650249452127052,141,0.1769664796751989,1,1.582909235170544,43,0.2397659575875286,25,0.6571270982148677,195,0.1548644118766863,Not Found
147-92 Grand Central Pkwy,"Jamaica, NY 11435","147-92 Grand Central Pkwy Jamaica, NY 11435 ",40.7154345,-73.8105869,19,1.1194309912822191,1,3.048918094881793,22,0.6582583747638509,6,0.9122900671726254,461,0.2987873312172162,40,0.7609963767046901,1,1.085902007695564,0,inf,1491,0.144491483000782,29,0.6582583747638509,0,inf,1,1.4823751202334785,2,1.1767848658765774,102,0.2047145892404705,Not Found
1 Central Park S Unit 909,"New York, NY 10019","1 Central Park S Unit 909 New York, NY 10019 ",40.7646573,-73.9744439,15,0.8825538747175646,3,0.5102326575955626,114,0.0935552599022717,35,0.2075060324962689,2928,0.0702161066710101,174,0.2770051269637811,12,0.4901492332575844,21,0.5912380158217363,1576,0.0773544842158606,121,0.0935552599022717,1,2.0374586721012173,34,0.2447980607105206,24,0.2991181756708441,197,0.1537459372263506,Not Found
579 W 215th St Apt 5D,"New York, NY 10034","579 W 215th St Apt 5D New York, NY 10034 ",40.8718041,-73.9186892,34,0.1521739150712279,1,0.4759548974986812,50,0.2396448526398036,2,0.7509292040247726,188,0.0700883771051455,109,0.1998350345005445,1,3.0185166008255155,0,inf,655,0.1913699128486287,59,0.2396448526398036,0,inf,8,0.376071798669444,5,1.5392364687051343,47,0.3419179518786983,Not Found
14-54 31st Ave Unit 3D,"Astoria, NY 11106","14-54 31st Ave Unit 3D Astoria, NY 11106 ",40.767252,-73.930336,15,1.5007154997985734,1,2.755073816075195,90,0.4528562019787409,21,0.8528064912581743,1998,0.0101985971569794,154,0.465942562702613,6,1.7704741385447973,5,1.300837758413799,1537,0.0312323904855669,95,0.4528562019787409,0,inf,18,0.832102715684032,18,0.5539565668469868,191,0.0308354058256099,Not Found
1 Central Park S Unit 909,"New York, NY 10019","1 Central Park S Unit 909 New York, NY 10019 ",40.7646573,-73.9744439,15,0.8825538747175646,3,0.5102326575955626,114,0.0935552599022717,35,0.2075060324962689,2928,0.0702161066710101,174,0.2770051269637811,12,0.4901492332575844,21,0.5912380158217363,1576,0.0773544842158606,121,0.0935552599022717,1,2.0374586721012173,34,0.2447980607105206,24,0.2991181756708441,197,0.1537459372263506,Not Found
16 W 19th St Apt 5F,"New York, NY 10011","16 W 19th St Apt 5F New York, NY 10011 ",40.7393631,-73.9925668,21,0.1910428203777331,3,0.6420613977722505,133,0.2157034281890925,38,0.05781534325256,3259,0.0212180581289838,176,0.0638340293488934,14,0.248744338608288,23,0.148454929118897,1595,0.0691755025438279,147,0.2157034281890925,1,1.072293969822305,49,0.116355516933891,29,0.0881068222923099,206,0.1858417776774166,Not Found
54 E 129th St Apt 6B,"New York, NY 10035","54 E 129th St Apt 6B New York, NY 10035 ",40.807789,-73.938228,31,0.1786887970131064,0,inf,74,0.2411787379575059,6,0.653654801361196,976,0.1627614107808507,213,0.0243218545449009,4,0.8297333247858604,2,0.936785052102566,1211,0.0469280127743984,77,0.179687445792177,0,inf,18,0.2953171398843799,11,1.2213950272157172,124,0.2244909443166975,Not Found
32-22 91st St Unit 106,"East Elmhurst, NY 11369","32-22 91st St Unit 106 East Elmhurst, NY 11369 ",40.7585599,-73.87738,4,1.1471382693332086,2,2.220577167093646,32,0.702214888277536,13,0.1621616536880653,912,0.1170266362455355,33,0.7209484452410292,0,inf,0,inf,1166,0.0459351422201737,35,0.702214888277536,1,1.803801483920496,1,2.4519694292741776,2,2.748557150540439,131,0.276273776986574,Not Found
33-04 91 St Unit 5W,"Jackson Heights, NY 11372","33-04 91 St Unit 5W Jackson Heights, NY 11372 ",40.7564399,-73.87699,4,1.2770317489091323,2,2.199502939639112,32,0.5553403265313394,13,0.2876839050362544,933,0.0663023056845833,34,0.6200885682648732,0,inf,0,inf,1209,0.0167410181034517,36,0.5553403265313394,1,1.9372267781428285,1,2.4670933383623264,3,2.7712656147689168,132,0.2269971358775134,Not Found
400 E 85th St Apt 17E,"New York, NY 10028","400 E 85th St Apt 17E New York, NY 10028 ",40.7760746,-73.9499335,17,0.8830121197271744,2,1.805062922254084,98,0.1586203723374528,22,1.446253770293149,2241,0.0384640411408651,186,0.1595547570470173,9,0.9647320533071996,10,0.8237718217811592,1538,0.0601828171064902,103,0.1586203723374528,1,3.070095277593521,22,0.578581449261024,21,0.9397931248971044,186,0.1797146797722446,Not Found
85-10 Dumont Ave,"Ozone Park, NY 11417","85-10 Dumont Ave Ozone Park, NY 11417 ",40.6725325,-73.8504453,17,0.4975287190973309,1,0.3344041130735893,45,0.5077426184375303,7,1.7052512037262986,210,0.318386740605498,35,0.8507610696653315,1,3.0891002689279885,0,inf,1049,0.2229266306930243,52,0.5077426184375303,0,inf,0,inf,3,1.930865121237804,36,0.4041734353038433,Not Found
67-25 Clyde St Unit 5S,"Forest Hills, NY 11375","67-25 Clyde St Unit 5S Forest Hills, NY 11375 ",40.7223999,-73.85669,12,1.440963114353808,2,2.665215461728633,45,0.3531490265999384,13,1.0679009961987516,827,0.1245381913474383,57,0.4741531567890007,1,1.433355051325605,0,inf,1494,0.1436759658032067,52,0.3531490265999384,0,inf,1,2.300771282512678,3,1.433309811344541,139,0.1239054875000868,Not Found
111-29 66 Ave Unit 2A,"Forest Hills, NY 11375","111-29 66 Ave Unit 2A Forest Hills, NY 11375 ",40.7305599,-73.84478,12,0.768305200337654,2,1.91767790564472,33,0.5147593329676238,7,1.4404762983939186,756,0.2940501222357001,46,0.7929450988263963,1,1.295801662533364,0,inf,1464,0.1801836464881396,40,0.5147593329676238,0,inf,1,1.5176694704669909,4,1.8330040547203423,127,0.3297460764108381,Not Found
197 Edgecombe Ave,"New York, NY 10030","197 Edgecombe Ave New York, NY 10030 ",40.8226258,-73.9446303,34,0.3134204709620619,0,inf,70,0.1093707013692062,5,1.6272296850386911,651,0.1073962031769473,220,0.053567231483075,4,0.565013650314796,1,0.4584739040290882,1057,0.0474564973501811,75,0.1093707013692062,0,inf,14,0.5698143058549267,9,0.4931795834540418,100,0.127618186811106,Not Found
155 E 34th St Apt 5E,"New York, NY 10016","155 E 34th St Apt 5E New York, NY 10016 ",40.7462067,-73.9785302,21,0.7614162261138744,3,0.3905949835516073,134,0.1736191939817852,41,0.5396475145108254,3415,0.0252416758642866,189,0.2512381137436129,13,0.051599561652003,21,0.2844063999784927,1577,0.0159810441555724,141,0.1736191939817852,1,0.8179334873213404,47,0.2614556852519761,26,0.2635423815075994,220,0.0501774826754053,Not Found
1800 Adam C Powell Blvd Unit 3C,"New York, NY 10026","1800 Adam C Powell Blvd Unit 3C New York, NY 10026 ",40.7998277,-73.955623,26,0.7374334028878413,1,2.595829054912918,77,0.1437993492324052,5,0.6582990145497069,1309,0.0487769678546673,220,0.1340475542879028,7,0.7498118908577444,4,1.2610865615018956,1197,0.0439376576152844,80,0.1437993492324052,0,inf,21,0.4081796288391404,22,0.6529099463396109,138,0.1964244608406393,Not Found
14 E 77th St Apt 1FR,"New York, NY 10075","14 E 77th St Apt 1FR New York, NY 10075 ",40.7751059,-73.9638644,13,1.0432669363432283,2,1.0971651030069125,101,0.2335346948016893,25,0.932515755670989,2367,0.0496110922267078,193,0.1080193838178076,11,0.5495073744084862,13,0.8549693798061863,1474,0.0571926112627676,108,0.2335346948016893,1,2.7973110763057245,27,0.1126946249051608,23,0.449908536813374,188,0.2307527037788199,Not Found
